person_id;origin;destination;mode
17587_1;work;home;
17588_1;home;secondary;
17588_1;secondary;home;
17589_1;home;work;
17589_1;work;home;
17589_2;home;work;
17589_2;work;home;
1758_1;home;work;
1758_1;work;home;
17590_1;home;work;
17590_1;work;home;
17590_2;home;secondary;
17590_2;secondary;home;
17591_1;home;work;
17591_1;work;home;
17591_2;home;work;
17591_2;work;home;
17592_1;home;work;
17592_1;work;home;
17592_2;home;work;
17592_2;work;home;
17592_3;home;work;
17592_3;work;home;
17593_1;home;work;
17593_1;work;home;
17593_2;home;work;
17593_2;work;home;
17594_1;home;work;
17594_1;work;home;
17594_2;home;work;
17594_2;work;home;
17595_1;home;work;
17595_1;work;home;
17595_2;home;work;
17595_2;work;home;
17596_1;home;work;
17596_1;work;home;
17596_3;home;work;
17596_3;work;home;
17596_4;home;work;
17596_4;work;home;
17597_1;home;work;
17597_1;work;home;
17597_2;home;work;
17597_2;work;home;
17598_1;home;secondary;
17598_1;secondary;home;
17598_2;home;secondary;
17598_2;secondary;home;
17599_1;home;work;
17599_1;work;home;
17599_2;home;work;
17599_2;work;home;
17599_3;home;secondary;
17599_3;secondary;home;
1759_1;home;work;
1759_1;work;home;
175_1;home;secondary;
175_1;secondary;home;
17600_1;home;work;
17600_1;work;home;
17600_2;home;work;
17600_2;work;home;
17601_1;home;secondary;
17601_1;secondary;home;
17601_2;home;secondary;
17601_2;secondary;home;
17602_1;home;work;
17602_1;work;home;
17602_2;home;secondary;
17602_2;secondary;home;
17603_1;home;secondary;
17603_1;secondary;home;
17603_2;home;secondary;
17603_2;secondary;home;
17604_1;home;secondary;
17604_1;secondary;home;
17605_1;home;work;
17605_1;work;home;
17606_1;home;work;
17606_1;work;home;
17606_2;home;work;
17606_2;work;home;
17607_1;home;work;
17607_1;work;home;
17608_1;home;work;
17608_1;work;home;
17608_2;home;secondary;
17608_2;secondary;home;
17609_1;home;work;
17609_1;work;home;
1760_1;home;secondary;
1760_1;secondary;home;
1760_2;home;secondary;
1760_2;secondary;home;
17610_1;home;secondary;
17610_1;secondary;home;
17610_2;home;work;
17610_2;work;home;
17610_3;home;secondary;
17610_3;secondary;home;
17611_1;home;work;
17611_1;work;home;
17611_2;home;work;
17611_2;work;home;
17612_1;home;work;
17612_1;work;home;
17613_1;home;secondary;
17613_1;secondary;home;
17613_2;home;secondary;
17613_2;secondary;home;
17614_1;home;work;
17614_1;work;home;
17614_2;home;secondary;
17614_2;secondary;home;
17615_1;home;secondary;
17615_1;secondary;home;
17615_2;home;secondary;
17615_2;secondary;home;
17616_1;home;secondary;
17616_1;secondary;home;
17616_2;home;work;
17616_2;work;home;
17617_1;home;work;
17617_1;work;home;
17617_2;home;work;
17617_2;work;home;
17618_1;home;secondary;
17618_1;secondary;home;
17618_2;home;work;
17618_2;work;home;
17619_1;home;work;
17619_1;work;home;
1761_1;home;work;
1761_1;work;home;
17620_1;home;secondary;
17620_1;secondary;home;
17621_1;home;work;
17621_1;work;home;
17621_2;home;work;
17621_2;work;home;
17621_3;home;work;
17621_3;work;home;
17622_1;home;secondary;
17622_1;secondary;home;
17622_2;home;secondary;
17622_2;secondary;home;
17623_1;home;secondary;
17623_1;secondary;home;
17623_2;home;secondary;
17623_2;secondary;home;
17623_3;home;secondary;
17623_3;secondary;home;
17623_4;home;work;
17623_4;work;home;
17624_1;home;work;
17624_1;work;home;
17624_2;home;work;
17624_2;work;home;
17624_3;home;secondary;
17624_3;secondary;home;
17625_1;home;work;
17625_1;work;home;
17625_2;home;work;
17625_2;work;home;
17626_1;home;secondary;
17626_1;secondary;home;
17626_2;home;work;
17626_2;work;home;
17626_3;home;work;
17626_3;work;home;
17626_4;home;work;
17626_4;work;home;
17627_1;home;work;
17627_1;work;home;
17627_2;home;secondary;
17627_2;secondary;home;
17627_3;home;work;
17627_3;work;home;
17627_4;home;work;
17627_4;work;home;
17628_1;home;work;
17628_1;work;home;
17628_2;home;secondary;
17628_2;secondary;home;
17629_1;home;secondary;
17629_1;secondary;home;
17629_2;home;work;
17629_2;work;home;
1762_1;home;secondary;
1762_1;secondary;home;
1762_2;home;secondary;
1762_2;secondary;home;
17630_1;home;work;
17630_1;work;home;
17630_2;home;secondary;
17630_2;secondary;home;
17631_1;home;work;
17631_1;work;home;
17631_2;home;work;
17631_2;work;home;
17631_3;home;work;
17631_3;work;home;
17631_4;home;work;
17631_4;work;home;
17632_1;home;secondary;
17632_1;secondary;home;
17632_2;home;secondary;
17632_2;secondary;home;
17633_1;home;secondary;
17633_1;secondary;home;
17633_2;home;secondary;
17633_2;secondary;home;
17634_1;home;work;
17634_1;work;home;
17634_2;home;secondary;
17634_2;secondary;home;
17634_3;home;secondary;
17634_3;secondary;home;
17635_1;home;work;
17635_1;work;home;
17635_2;home;work;
17635_2;work;home;
17636_1;home;work;
17636_1;work;home;
17636_2;home;work;
17636_2;work;home;
17637_1;home;work;
17637_1;work;home;
17637_2;home;work;
17637_2;work;home;
17638_1;home;work;
17638_1;work;home;
17638_2;home;secondary;
17638_2;secondary;home;
17639_1;home;secondary;
17639_1;secondary;home;
17639_2;home;secondary;
17639_2;secondary;home;
1763_1;home;secondary;
1763_1;secondary;home;
17640_1;home;secondary;
17640_1;secondary;home;
17640_2;home;work;
17640_2;work;home;
17641_1;home;work;
17641_1;work;home;
17642_1;home;secondary;
17642_1;secondary;home;
17642_2;home;work;
17642_2;work;home;
17642_3;home;work;
17642_3;work;home;
17642_4;home;work;
17642_4;work;home;
17642_7;home;secondary;
17642_7;secondary;home;
17643_1;home;work;
17643_1;work;home;
17643_2;home;work;
17643_2;work;home;
17644_1;home;work;
17644_1;work;home;
17644_2;home;secondary;
17644_2;secondary;home;
17645_1;home;secondary;
17645_1;secondary;home;
17645_2;home;secondary;
17645_2;secondary;home;
17646_1;home;work;
17646_1;work;home;
17647_1;home;work;
17647_1;work;home;
17647_2;home;work;
17647_2;work;home;
17647_3;home;secondary;
17647_3;secondary;home;
17648_1;home;work;
17648_1;work;home;
17649_1;home;work;
17649_1;work;home;
17649_2;home;work;
17649_2;work;home;
1764_1;home;work;
1764_1;work;home;
1764_2;home;work;
1764_2;work;home;
1764_3;home;work;
1764_3;work;home;
1764_4;home;work;
1764_4;work;home;
1764_5;home;work;
1764_5;work;home;
17650_1;home;secondary;
17650_1;secondary;home;
17651_1;home;secondary;
17651_1;secondary;home;
17651_2;home;work;
17651_2;work;home;
17651_3;home;work;
17651_3;work;home;
17651_4;home;work;
17651_4;work;home;
17652_1;home;work;
17652_1;work;home;
17652_2;home;secondary;
17652_2;secondary;home;
17653_1;home;secondary;
17653_1;secondary;home;
17654_1;home;work;
17654_1;work;home;
17654_2;home;work;
17654_2;work;home;
17655_1;home;secondary;
17655_1;secondary;home;
17655_2;home;secondary;
17655_2;secondary;home;
17655_3;home;secondary;
17655_3;secondary;home;
17656_1;home;work;
17656_1;work;home;
17656_2;home;work;
17656_2;work;home;
17657_1;home;secondary;
17657_1;secondary;home;
17657_2;home;secondary;
17657_2;secondary;home;
17658_1;home;work;
17658_1;work;home;
17659_1;home;secondary;
17659_1;secondary;home;
1765_1;home;work;
1765_1;work;home;
17660_1;home;work;
17660_1;work;home;
17661_1;home;work;
17661_1;work;home;
17661_2;home;work;
17661_2;work;home;
17662_1;home;work;
17662_1;work;home;
17662_2;home;work;
17662_2;work;home;
17663_1;home;work;
17663_1;work;home;
17663_2;home;secondary;
17663_2;secondary;home;
17663_3;home;work;
17663_3;work;home;
17664_1;home;work;
17664_1;work;home;
17665_1;home;secondary;
17665_1;secondary;home;
17665_2;home;secondary;
17665_2;secondary;home;
17666_1;home;work;
17666_1;work;home;
17666_2;home;secondary;
17666_2;secondary;home;
17667_1;home;secondary;
17667_1;secondary;home;
17668_1;home;work;
17668_1;work;home;
17668_2;home;secondary;
17668_2;secondary;home;
17669_1;home;work;
17669_1;work;home;
17669_2;home;work;
17669_2;work;home;
1766_1;home;secondary;
1766_1;secondary;home;
17670_1;home;secondary;
17670_1;secondary;home;
17671_1;home;work;
17671_1;work;home;
17671_2;home;work;
17671_2;work;home;
17672_1;home;work;
17672_1;work;home;
17672_2;home;secondary;
17672_2;secondary;home;
17673_1;home;secondary;
17673_1;secondary;home;
17673_2;home;secondary;
17673_2;secondary;home;
17674_1;home;work;
17674_1;work;home;
17674_2;home;work;
17674_2;work;home;
17674_3;home;secondary;
17674_3;secondary;home;
17675_1;home;work;
17675_1;work;home;
17676_1;home;secondary;
17676_1;secondary;home;
17676_2;home;work;
17676_2;work;home;
17677_1;home;work;
17677_1;work;home;
17677_2;home;secondary;
17677_2;secondary;home;
17678_1;home;work;
17678_1;work;home;
17678_2;home;work;
17678_2;work;home;
17679_1;home;secondary;
17679_1;secondary;home;
17679_2;home;secondary;
17679_2;secondary;home;
1767_1;home;work;
1767_1;work;home;
1767_2;home;secondary;
1767_2;secondary;home;
17680_1;home;work;
17680_1;work;home;
17680_2;home;work;
17680_2;work;home;
17681_1;home;work;
17681_1;work;home;
17682_1;home;work;
17682_1;work;home;
17683_1;home;secondary;
17683_1;secondary;home;
17684_1;home;work;
17684_1;work;home;
17685_1;home;secondary;
17685_1;secondary;home;
17685_2;home;secondary;
17685_2;secondary;home;
17685_3;home;secondary;
17685_3;secondary;home;
17685_4;home;work;
17685_4;work;home;
17686_1;home;secondary;
17686_1;secondary;home;
17686_2;home;work;
17686_2;work;home;
17686_3;home;work;
17686_3;work;home;
17687_1;home;work;
17687_1;work;home;
17687_2;home;work;
17687_2;work;home;
17688_1;home;work;
17688_1;work;home;
17688_2;home;work;
17688_2;work;home;
17689_1;home;work;
17689_1;work;home;
17689_2;home;work;
17689_2;work;home;
1768_1;home;work;
1768_1;work;home;
1768_2;home;work;
1768_2;work;home;
17690_1;home;work;
17690_1;work;home;
17690_2;home;work;
17690_2;work;home;
17691_1;home;secondary;
17691_1;secondary;home;
17691_2;home;secondary;
17691_2;secondary;home;
17692_1;home;work;
17692_1;work;home;
17692_2;home;work;
17692_2;work;home;
17693_1;home;secondary;
17693_1;secondary;home;
17694_1;home;work;
17694_1;work;home;
17694_2;home;work;
17694_2;work;home;
17695_1;home;work;
17695_1;work;home;
17696_1;home;work;
17696_1;work;home;
17696_2;home;work;
17696_2;work;home;
17697_1;home;work;
17697_1;work;home;
17697_2;home;secondary;
17697_2;secondary;home;
17698_1;home;work;
17698_1;work;home;
17698_2;home;work;
17698_2;work;home;
17699_1;home;work;
17699_1;work;home;
17699_2;home;work;
17699_2;work;home;
1769_1;home;work;
1769_1;work;home;
1769_2;home;work;
1769_2;work;home;
176_1;home;secondary;
176_1;secondary;home;
176_2;home;secondary;
176_2;secondary;home;
17700_1;home;work;
17700_1;work;home;
17701_1;home;secondary;
17701_1;secondary;home;
17701_2;home;secondary;
17701_2;secondary;home;
17702_1;home;secondary;
17702_1;secondary;home;
17702_2;home;secondary;
17702_2;secondary;home;
17703_1;home;work;
17703_1;work;home;
17703_2;home;work;
17703_2;work;home;
17704_1;home;work;
17704_1;work;home;
17704_2;home;work;
17704_2;work;home;
17704_3;home;work;
17704_3;work;home;
17705_1;home;secondary;
17705_1;secondary;home;
17706_1;home;secondary;
17706_1;secondary;home;
17706_2;home;work;
17706_2;work;home;
17707_1;home;work;
17707_1;work;home;
17707_2;home;secondary;
17707_2;secondary;home;
17707_3;home;secondary;
17707_3;secondary;home;
17708_1;home;work;
17708_1;work;home;
17708_2;home;work;
17708_2;work;home;
17709_1;home;work;
17709_1;work;home;
17709_2;home;work;
17709_2;work;home;
1770_1;home;work;
1770_1;work;home;
17710_1;home;work;
17710_1;work;home;
17710_2;home;work;
17710_2;work;home;
17710_3;home;secondary;
17710_3;secondary;home;
17711_1;home;secondary;
17711_1;secondary;home;
17711_2;home;secondary;
17711_2;secondary;home;
17712_1;home;secondary;
17712_1;secondary;home;
17712_2;home;secondary;
17712_2;secondary;home;
17713_1;home;secondary;
17713_1;secondary;home;
17713_2;home;work;
17713_2;work;home;
17713_3;home;work;
17713_3;work;home;
17713_4;home;work;
17713_4;work;home;
17714_1;home;secondary;
17714_1;secondary;home;
17714_2;home;work;
17714_2;work;home;
17714_3;home;work;
17714_3;work;home;
17715_1;home;work;
17715_1;work;home;
17716_1;home;work;
17716_1;work;home;
17716_2;home;work;
17716_2;work;home;
17717_1;home;work;
17717_1;work;home;
17717_2;home;work;
17717_2;work;home;
17718_1;home;work;
17718_1;work;home;
17718_2;home;work;
17718_2;work;home;
17718_3;home;work;
17718_3;work;home;
17719_1;home;secondary;
17719_1;secondary;home;
17719_2;home;secondary;
17719_2;secondary;home;
1771_1;home;work;
1771_1;work;home;
1771_2;home;work;
1771_2;work;home;
17720_1;home;work;
17720_1;work;home;
17720_2;home;work;
17720_2;work;home;
17721_1;home;secondary;
17721_1;secondary;home;
17721_2;home;work;
17721_2;work;home;
17721_3;home;work;
17721_3;work;home;
17721_4;home;work;
17721_4;work;home;
17722_1;home;work;
17722_1;work;home;
17722_2;home;work;
17722_2;work;home;
17722_5;home;work;
17722_5;work;home;
17723_1;home;secondary;
17723_1;secondary;home;
17723_2;home;work;
17723_2;work;home;
17724_1;home;work;
17724_1;work;home;
17724_2;home;work;
17724_2;work;home;
17725_1;home;work;
17725_1;work;home;
17725_2;home;work;
17725_2;work;home;
17725_3;home;secondary;
17725_3;secondary;home;
17726_1;home;secondary;
17726_1;secondary;home;
17726_2;home;work;
17726_2;work;home;
17726_3;home;work;
17726_3;work;home;
17727_1;home;secondary;
17727_1;secondary;home;
17727_2;home;secondary;
17727_2;secondary;home;
17728_1;home;work;
17728_1;work;home;
17728_2;home;work;
17728_2;work;home;
17728_3;home;work;
17728_3;work;home;
17729_1;home;secondary;
17729_1;secondary;home;
1772_1;home;secondary;
1772_1;secondary;home;
17730_1;home;secondary;
17730_1;secondary;home;
17730_2;home;secondary;
17730_2;secondary;home;
17731_1;home;work;
17731_1;work;home;
17731_2;home;work;
17731_2;work;home;
17732_1;home;work;
17732_1;work;home;
17733_1;home;work;
17733_1;work;home;
17733_2;home;secondary;
17733_2;secondary;home;
17734_1;home;work;
17734_1;work;home;
17734_2;home;work;
17734_2;work;home;
17734_3;home;work;
17734_3;work;home;
17735_1;home;secondary;
17735_1;secondary;home;
17735_2;home;work;
17735_2;work;home;
17736_1;home;work;
17736_1;work;home;
17736_2;home;work;
17736_2;work;home;
17737_1;home;work;
17737_1;work;home;
17737_2;home;work;
17737_2;work;home;
17738_1;home;work;
17738_1;work;home;
17738_2;home;secondary;
17738_2;secondary;home;
17739_1;home;secondary;
17739_1;secondary;home;
17739_2;home;work;
17739_2;work;home;
1773_1;home;work;
1773_1;work;home;
1773_2;home;secondary;
1773_2;secondary;home;
17740_1;home;secondary;
17740_1;secondary;home;
17741_1;home;work;
17741_1;work;home;
17741_2;home;work;
17741_2;work;home;
17742_1;home;work;
17742_1;work;home;
17743_1;home;work;
17743_1;work;home;
17743_2;home;work;
17743_2;work;home;
17743_3;home;work;
17743_3;work;home;
17744_1;home;work;
17744_1;work;home;
17744_2;home;secondary;
17744_2;secondary;home;
17744_3;home;secondary;
17744_3;secondary;home;
17745_1;home;work;
17745_1;work;home;
17745_2;home;secondary;
17745_2;secondary;home;
17745_3;home;work;
17745_3;work;home;
17745_4;home;secondary;
17745_4;secondary;home;
17746_1;home;work;
17746_1;work;home;
17746_2;home;secondary;
17746_2;secondary;home;
17747_1;home;work;
17747_1;work;home;
17747_2;home;work;
17747_2;work;home;
17748_1;home;work;
17748_1;work;home;
17748_2;home;secondary;
17748_2;secondary;home;
17748_3;home;work;
17748_3;work;home;
17748_4;home;work;
17748_4;work;home;
17749_1;home;work;
17749_1;work;home;
17749_2;home;work;
17749_2;work;home;
1774_1;home;secondary;
1774_1;secondary;home;
1774_2;home;work;
1774_2;work;home;
17750_1;home;work;
17750_1;work;home;
17750_3;home;work;
17750_3;work;home;
17751_1;home;work;
17751_1;work;home;
17751_2;home;work;
17751_2;work;home;
17752_1;home;work;
17752_1;work;home;
17752_2;home;work;
17752_2;work;home;
17753_1;home;secondary;
17753_1;secondary;home;
17754_1;home;secondary;
17754_1;secondary;home;
17755_1;home;secondary;
17755_1;secondary;home;
17756_1;home;secondary;
17756_1;secondary;home;
17756_2;home;secondary;
17756_2;secondary;home;
17757_1;home;work;
17757_1;work;home;
17757_2;home;work;
17757_2;work;home;
17758_1;home;secondary;
17758_1;secondary;home;
17758_2;home;work;
17758_2;work;home;
17759_1;home;secondary;
17759_1;secondary;home;
1775_1;home;secondary;
1775_1;secondary;home;
1775_2;home;work;
1775_2;work;home;
17760_1;home;secondary;
17760_1;secondary;home;
17760_2;home;secondary;
17760_2;secondary;home;
17761_1;home;work;
17761_1;work;home;
17761_2;home;work;
17761_2;work;home;
17762_1;home;secondary;
17762_1;secondary;home;
17762_2;home;work;
17762_2;work;home;
17762_3;home;work;
17762_3;work;home;
17763_1;home;secondary;
17763_1;secondary;home;
17764_1;home;secondary;
17764_1;secondary;home;
17765_1;home;work;
17765_1;work;home;
17765_2;home;work;
17765_2;work;home;
17765_6;home;secondary;
17765_6;secondary;home;
17766_1;home;secondary;
17766_1;secondary;home;
17767_1;home;work;
17767_1;work;home;
17767_3;home;work;
17767_3;work;home;
17768_1;home;work;
17768_1;work;home;
17768_2;home;work;
17768_2;work;home;
17769_1;home;work;
17769_1;work;home;
17769_2;home;secondary;
17769_2;secondary;home;
17769_4;home;secondary;
17769_4;secondary;home;
1776_1;home;work;
1776_1;work;home;
1776_2;home;work;
1776_2;work;home;
1776_3;home;secondary;
1776_3;secondary;home;
17770_1;home;work;
17770_1;work;home;
17770_2;home;work;
17770_2;work;home;
17770_3;home;secondary;
17770_3;secondary;home;
17771_1;home;work;
17771_1;work;home;
17771_2;home;work;
17771_2;work;home;
17771_3;home;work;
17771_3;work;home;
17772_1;home;work;
17772_1;work;home;
17772_2;home;work;
17772_2;work;home;
17773_1;home;work;
17773_1;work;home;
17773_2;home;work;
17773_2;work;home;
17774_1;home;work;
17774_1;work;home;
17774_2;home;work;
17774_2;work;home;
17775_1;home;work;
17775_1;work;home;
17775_2;home;work;
17775_2;work;home;
17776_1;home;work;
17776_1;work;home;
17776_2;home;work;
17776_2;work;home;
17777_1;home;work;
17777_1;work;home;
17778_1;home;work;
17778_1;work;home;
17779_1;home;work;
17779_1;work;home;
17779_2;home;secondary;
17779_2;secondary;home;
17779_3;home;secondary;
17779_3;secondary;home;
1777_1;home;work;
1777_1;work;home;
1777_2;home;work;
1777_2;work;home;
1777_3;home;work;
1777_3;work;home;
17780_1;home;work;
